Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 01,Assignment 02
Synthetic Student 223,SYN-EXP-000223,SYN-SIS-000223,synthetic223,cjohnson27@schoolname.example,Section C,9.23,17.64
Synthetic Student 224,SYN-EXP-000224,SYN-SIS-000224,synthetic224,dkim26@schoolname.example,Section D,34.04,41.2
Synthetic Student 225,SYN-EXP-000225,SYN-SIS-000225,synthetic225,elewis29@schoolname.example,Section A,43.02,53.35
Synthetic Student 226,SYN-EXP-000226,SYN-SIS-000226,synthetic226,fmartinez27@schoolname.example,Section B,30.43,34.57
Synthetic Student 227,SYN-EXP-000227,SYN-SIS-000227,synthetic227,gnelson27@schoolname.example,Section C,100,96.28
Synthetic Student 228,SYN-EXP-000228,SYN-SIS-000228,synthetic228,hortiz27@schoolname.example,Section D,48.7,61.51
Synthetic Student 229,SYN-EXP-000229,SYN-SIS-000229,synthetic229,iprice27@schoolname.example,Section A,47.98,50.47
Synthetic Student 230,SYN-EXP-000230,SYN-SIS-000230,synthetic230,jstone28@schoolname.example,Section B,29.01,34.11
Synthetic Student 231,SYN-EXP-000231,SYN-SIS-000231,synthetic231,kmiller29@schoolname.example,Section C,28.53,41.87
Synthetic Student 232,SYN-EXP-000232,SYN-SIS-000232,synthetic232,lrivera26@schoolname.example,Section D,32.71,0
Synthetic Student 233,SYN-EXP-000233,SYN-SIS-000233,synthetic233,mnguyen26@schoolname.example,Section A,81.62,82.38
Synthetic Student 234,SYN-EXP-000234,SYN-SIS-000234,synthetic234,npatel28@schoolname.example,Section B,52.11,0
Synthetic Student 235,SYN-EXP-000235,SYN-SIS-000235,synthetic235,pbrooks28@schoolname.example,Section C,37.88,54.72
Synthetic Student 236,SYN-EXP-000236,SYN-SIS-000236,synthetic236,qchen29@schoolname.example,Section D,37.82,51.35
Synthetic Student 237,SYN-EXP-000237,SYN-SIS-000237,synthetic237,rdavis28@schoolname.example,Section A,27.93,39.96
Synthetic Student 238,SYN-EXP-000238,SYN-SIS-000238,synthetic238,sevans28@schoolname.example,Section B,46.43,53.07
Synthetic Student 239,SYN-EXP-000239,SYN-SIS-000239,synthetic239,tflores26@schoolname.example,Section C,55.79,59.13
Synthetic Student 240,SYN-EXP-000240,SYN-SIS-000240,synthetic240,vgarcia28@schoolname.example,Section D,30.78,41.49
Synthetic Student 241,SYN-EXP-000241,SYN-SIS-000241,synthetic241,aibrahim28@schoolname.example,Section A,69.4,72.78
Synthetic Student 242,SYN-EXP-000242,SYN-SIS-000242,synthetic242,bjohnson28@schoolname.example,Section B,23.81,40.72
Synthetic Student 243,SYN-EXP-000243,SYN-SIS-000243,synthetic243,ckim26@schoolname.example,Section C,85.24,86.63
Synthetic Student 244,SYN-EXP-000244,SYN-SIS-000244,synthetic244,dlewis28@schoolname.example,Section D,31.51,36.83
Synthetic Student 245,SYN-EXP-000245,SYN-SIS-000245,synthetic245,emartinez27@schoolname.example,Section A,43.23,40.12
Synthetic Student 246,SYN-EXP-000246,SYN-SIS-000246,synthetic246,fnelson29@schoolname.example,Section B,26.32,36.95
Synthetic Student 247,SYN-EXP-000247,SYN-SIS-000247,synthetic247,gortiz27@schoolname.example,Section C,44.28,47.26
Synthetic Student 248,SYN-EXP-000248,SYN-SIS-000248,synthetic248,hprice26@schoolname.example,Section D,32.84,42.81
Synthetic Student 249,SYN-EXP-000249,SYN-SIS-000249,synthetic249,istone28@schoolname.example,Section A,24.04,31.83
Synthetic Student 250,SYN-EXP-000250,SYN-SIS-000250,synthetic250,jmiller26@schoolname.example,Section B,60.53,69.57
Synthetic Student 251,SYN-EXP-000251,SYN-SIS-000251,synthetic251,krivera29@schoolname.example,Section C,59.76,67.28
Synthetic Student 252,SYN-EXP-000252,SYN-SIS-000252,synthetic252,lnguyen26@schoolname.example,Section D,79.59,86.05
Synthetic Student 253,SYN-EXP-000253,SYN-SIS-000253,synthetic253,mpatel28@schoolname.example,Section A,0,60.9
Synthetic Student 254,SYN-EXP-000254,SYN-SIS-000254,synthetic254,nbrooks28@schoolname.example,Section B,38.9,54.82
Synthetic Student 255,SYN-EXP-000255,SYN-SIS-000255,synthetic255,pchen27@schoolname.example,Section C,90.18,98.19
Synthetic Student 256,SYN-EXP-000256,SYN-SIS-000256,synthetic256,qdavis26@schoolname.example,Section D,81.86,81.88
Synthetic Student 257,SYN-EXP-000257,SYN-SIS-000257,synthetic257,revans28@schoolname.example,Section A,47.62,42.53
Synthetic Student 258,SYN-EXP-000258,SYN-SIS-000258,synthetic258,sflores28@schoolname.example,Section B,82.17,90.88
Synthetic Student 259,SYN-EXP-000259,SYN-SIS-000259,synthetic259,tgarcia28@schoolname.example,Section C,74.53,79.28
Synthetic Student 260,SYN-EXP-000260,SYN-SIS-000260,synthetic260,vhayes29@schoolname.example,Section D,91.75,92.97
Synthetic Student 261,SYN-EXP-000261,SYN-SIS-000261,synthetic261,ajohnson29@schoolname.example,Section A,34.15,45.17
Synthetic Student 262,SYN-EXP-000262,SYN-SIS-000262,synthetic262,bkim27@schoolname.example,Section B,65.23,74.68
Synthetic Student 263,SYN-EXP-000263,SYN-SIS-000263,synthetic263,clewis29@schoolname.example,Section C,11.98,15.93
Synthetic Student 264,SYN-EXP-000264,SYN-SIS-000264,synthetic264,dmartinez27@schoolname.example,Section D,22.92,28.94
Synthetic Student 265,SYN-EXP-000265,SYN-SIS-000265,synthetic265,enelson29@schoolname.example,Section A,10.02,19.73
Synthetic Student 266,SYN-EXP-000266,SYN-SIS-000266,synthetic266,fortiz28@schoolname.example,Section B,56.32,57.48
Synthetic Student 267,SYN-EXP-000267,SYN-SIS-000267,synthetic267,gprice28@schoolname.example,Section C,28.86,32.45
Synthetic Student 268,SYN-EXP-000268,SYN-SIS-000268,synthetic268,hstone29@schoolname.example,Section D,26.69,28.02
Synthetic Student 269,SYN-EXP-000269,SYN-SIS-000269,synthetic269,imiller26@schoolname.example,Section A,39.51,0
Synthetic Student 270,SYN-EXP-000270,SYN-SIS-000270,synthetic270,jrivera29@schoolname.example,Section B,51.65,61.14
Synthetic Student 271,SYN-EXP-000271,SYN-SIS-000271,synthetic271,knguyen29@schoolname.example,Section C,63.93,72.3
Synthetic Student 272,SYN-EXP-000272,SYN-SIS-000272,synthetic272,lpatel27@schoolname.example,Section D,69.47,70.36
Synthetic Student 273,SYN-EXP-000273,SYN-SIS-000273,synthetic273,mbrooks28@schoolname.example,Section A,63.56,66.6
Synthetic Student 274,SYN-EXP-000274,SYN-SIS-000274,synthetic274,nchen29@schoolname.example,Section B,18.84,30.85
Synthetic Student 275,SYN-EXP-000275,SYN-SIS-000275,synthetic275,pdavis27@schoolname.example,Section C,61.81,63.38
Synthetic Student 276,SYN-EXP-000276,SYN-SIS-000276,synthetic276,qevans27@schoolname.example,Section D,47.19,48.24
Synthetic Student 277,SYN-EXP-000277,SYN-SIS-000277,synthetic277,rflores26@schoolname.example,Section A,57.73,62.48
Synthetic Student 278,SYN-EXP-000278,SYN-SIS-000278,synthetic278,sgarcia28@schoolname.example,Section B,97.9,92.64
Synthetic Student 279,SYN-EXP-000279,SYN-SIS-000279,synthetic279,thayes29@schoolname.example,Section C,21.15,31.99
Synthetic Student 280,SYN-EXP-000280,SYN-SIS-000280,synthetic280,vibrahim29@schoolname.example,Section D,15.58,26.61
Synthetic Student 281,SYN-EXP-000281,SYN-SIS-000281,synthetic281,akim29@schoolname.example,Section A,41.99,40.78
Synthetic Student 282,SYN-EXP-000282,SYN-SIS-000282,synthetic282,blewis27@schoolname.example,Section B,72.04,79.96
Synthetic Student 283,SYN-EXP-000283,SYN-SIS-000283,synthetic283,cmartinez29@schoolname.example,Section C,25.38,27.57
Synthetic Student 284,SYN-EXP-000284,SYN-SIS-000284,synthetic284,dnelson26@schoolname.example,Section D,44.13,0
Synthetic Student 285,SYN-EXP-000285,SYN-SIS-000285,synthetic285,eortiz27@schoolname.example,Section A,86.44,92.55
Synthetic Student 286,SYN-EXP-000286,SYN-SIS-000286,synthetic286,fprice27@schoolname.example,Section B,0,41.95
Synthetic Student 287,SYN-EXP-000287,SYN-SIS-000287,synthetic287,gstone26@schoolname.example,Section C,51.83,57.05
