extraction_batch_id,source_system,school_year,canvas_course_id,course_id,course_name,course_track,section_id,section_label,period_label,teacher_id,teacher_label,sis_user_id,student_label,email,grade_level,enrollment_status
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000127,Synthetic Student 127,gibrahim29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000155,Synthetic Student 155,pmiller28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000173,Synthetic Student 173,mstone29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000174,Synthetic Student 174,nmiller28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000181,Synthetic Student 181,aflores28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000202,Synthetic Student 202,bhayes28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000236,Synthetic Student 236,qchen29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000255,Synthetic Student 255,pchen27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000272,Synthetic Student 272,lpatel27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,AP Precalculus - Synthetic Section 02-15,Period 3,TCH-004,Teacher 04,SYN-SIS-000307,Synthetic Student 307,gmiller30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000013,Synthetic Student 013,mibrahim28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000027,Synthetic Student 027,gdavis28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000031,Synthetic Student 031,khayes29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000112,Synthetic Student 112,lmartinez29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000120,Synthetic Student 120,vpatel28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000154,Synthetic Student 154,nstone27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000160,Synthetic Student 160,vchen29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000230,Synthetic Student 230,jstone28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000241,Synthetic Student 241,aibrahim28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000251,Synthetic Student 251,krivera29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-AP-PRECALC-2026-2027,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,AP Precalculus - Synthetic Section 02-16,Period 4,TCH-004,Teacher 04,SYN-SIS-000337,Synthetic Student 337,ribrahim30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-BEYOND-CORE-2026-2027,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y01-SEC-024,Beyond Core Math Sequence - Synthetic Section 02-24,Period 5,TCH-005,Teacher 05,SYN-SIS-000008,Synthetic Student 008,hdavis27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-BEYOND-CORE-2026-2027,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y01-SEC-024,Beyond Core Math Sequence - Synthetic Section 02-24,Period 5,TCH-005,Teacher 05,SYN-SIS-000136,Synthetic Student 136,qmiller27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-BEYOND-CORE-2026-2027,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y01-SEC-024,Beyond Core Math Sequence - Synthetic Section 02-24,Period 5,TCH-005,Teacher 05,SYN-SIS-000220,Synthetic Student 220,vflores27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-BEYOND-CORE-2026-2027,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y01-SEC-024,Beyond Core Math Sequence - Synthetic Section 02-24,Period 5,TCH-005,Teacher 05,SYN-SIS-000228,Synthetic Student 228,hortiz27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000046,Synthetic Student 046,fdavis29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000172,Synthetic Student 172,lprice29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000204,Synthetic Student 204,djohnson29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000263,Synthetic Student 263,clewis29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000295,Synthetic Student 295,pevans30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000297,Synthetic Student 297,rgarcia30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000302,Synthetic Student 302,bmartinez30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000304,Synthetic Student 304,dortiz30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000305,Synthetic Student 305,eprice30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000310,Synthetic Student 310,jpatel30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000318,Synthetic Student 318,sibrahim30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000326,Synthetic Student 326,fmiller30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000339,Synthetic Student 339,tkim30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-002,Geometry - Synthetic Section 02-02,Period 1,TCH-002,Teacher 02,SYN-SIS-000341,Synthetic Student 341,anelson30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000035,Synthetic Student 035,plewis29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000065,Synthetic Student 065,edavis29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000086,Synthetic Student 086,fflores29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000100,Synthetic Student 100,vnguyen29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000115,Synthetic Student 115,pprice28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000231,Synthetic Student 231,kmiller29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000289,Synthetic Student 289,irivera30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000292,Synthetic Student 292,lbrooks30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000308,Synthetic Student 308,hrivera30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000316,Synthetic Student 316,qgarcia30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000320,Synthetic Student 320,vkim30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000331,Synthetic Student 331,kchen30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-003,Geometry - Synthetic Section 02-03,Period 2,TCH-001,Teacher 01,SYN-SIS-000345,Synthetic Student 345,emiller30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000081,Synthetic Student 081,apatel29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000113,Synthetic Student 113,mnelson29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000142,Synthetic Student 142,bevans29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000225,Synthetic Student 225,elewis29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000254,Synthetic Student 254,nbrooks28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000279,Synthetic Student 279,thayes29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000311,Synthetic Student 311,kbrooks30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000312,Synthetic Student 312,lchen30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000322,Synthetic Student 322,bnelson30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000328,Synthetic Student 328,hnguyen30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000332,Synthetic Student 332,ldavis30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000335,Synthetic Student 335,pgarcia30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,Period 2,TCH-002,Teacher 02,SYN-SIS-000346,Synthetic Student 346,frivera30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000017,Synthetic Student 017,rmartinez29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000050,Synthetic Student 050,jhayes29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000171,Synthetic Student 171,kortiz29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000205,Synthetic Student 205,ekim29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000221,Synthetic Student 221,ahayes29@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000288,Synthetic Student 288,hmiller30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000293,Synthetic Student 293,mchen30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000303,Synthetic Student 303,cnelson30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000319,Synthetic Student 319,tjohnson30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000325,Synthetic Student 325,estone30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000329,Synthetic Student 329,ipatel30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000330,Synthetic Student 330,jbrooks30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-GEOM-2026-2027,MATH-GEOM,Geometry,regular,Y01-SEC-005,Geometry - Synthetic Section 02-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000344,Synthetic Student 344,dstone30@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-PRECALC-2026-2027,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,Precalculus - Synthetic Section 02-17,Period 4,TCH-003,Teacher 03,SYN-SIS-000064,Synthetic Student 064,dchen27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-PRECALC-2026-2027,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,Precalculus - Synthetic Section 02-17,Period 4,TCH-003,Teacher 03,SYN-SIS-000066,Synthetic Student 066,fevans28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-PRECALC-2026-2027,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,Precalculus - Synthetic Section 02-17,Period 4,TCH-003,Teacher 03,SYN-SIS-000071,Synthetic Student 071,kjohnson27@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-PRECALC-2026-2027,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,Precalculus - Synthetic Section 02-17,Period 4,TCH-003,Teacher 03,SYN-SIS-000076,Synthetic Student 076,qortiz28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-PRECALC-2026-2027,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,Precalculus - Synthetic Section 02-17,Period 4,TCH-003,Teacher 03,SYN-SIS-000079,Synthetic Student 079,tmiller28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-PRECALC-2026-2027,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,Precalculus - Synthetic Section 02-17,Period 4,TCH-003,Teacher 03,SYN-SIS-000087,Synthetic Student 087,ggarcia28@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2026-2027,SYN-CANVAS-MATH-PRECALC-2026-2027,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,Precalculus - Synthetic Section 02-17,Period 4,TCH-003,Teacher 03,SYN-SIS-000121,Synthetic Student 121,achen28@schoolname.example,11,active
