Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 05,Assignment 06
Synthetic Student 345,SYN-EXP-000345,SYN-SIS-000345,synthetic345,emiller30@schoolname.example,Section A,25.26,23.53
Synthetic Student 346,SYN-EXP-000346,SYN-SIS-000346,synthetic346,frivera30@schoolname.example,Section B,19.57,29.14
Synthetic Student 347,SYN-EXP-000347,SYN-SIS-000347,synthetic347,gnguyen31@schoolname.example,Section C,21.45,33.38
Synthetic Student 348,SYN-EXP-000348,SYN-SIS-000348,synthetic348,hpatel31@schoolname.example,Section D,33.5,42.08
Synthetic Student 349,SYN-EXP-000349,SYN-SIS-000349,synthetic349,ibrooks31@schoolname.example,Section A,46.88,0
Synthetic Student 350,SYN-EXP-000350,SYN-SIS-000350,synthetic350,jchen31@schoolname.example,Section B,60.1,61.7
Synthetic Student 351,SYN-EXP-000351,SYN-SIS-000351,synthetic351,kdavis31@schoolname.example,Section C,28.22,43.77
Synthetic Student 352,SYN-EXP-000352,SYN-SIS-000352,synthetic352,levans31@schoolname.example,Section D,64.31,0
Synthetic Student 353,SYN-EXP-000353,SYN-SIS-000353,synthetic353,mflores31@schoolname.example,Section A,20.44,25.16
Synthetic Student 354,SYN-EXP-000354,SYN-SIS-000354,synthetic354,ngarcia31@schoolname.example,Section B,38.35,43.81
Synthetic Student 355,SYN-EXP-000355,SYN-SIS-000355,synthetic355,phayes31@schoolname.example,Section C,60.51,61.91
Synthetic Student 356,SYN-EXP-000356,SYN-SIS-000356,synthetic356,qibrahim31@schoolname.example,Section D,71.4,0
Synthetic Student 357,SYN-EXP-000357,SYN-SIS-000357,synthetic357,rjohnson31@schoolname.example,Section A,13.93,23.19
Synthetic Student 358,SYN-EXP-000358,SYN-SIS-000358,synthetic358,skim31@schoolname.example,Section B,41.96,47.1
Synthetic Student 359,SYN-EXP-000359,SYN-SIS-000359,synthetic359,tlewis31@schoolname.example,Section C,65,66.77
Synthetic Student 360,SYN-EXP-000360,SYN-SIS-000360,synthetic360,vmartinez31@schoolname.example,Section D,0,52.52
Synthetic Student 361,SYN-EXP-000361,SYN-SIS-000361,synthetic361,aortiz31@schoolname.example,Section A,0,40.98
Synthetic Student 362,SYN-EXP-000362,SYN-SIS-000362,synthetic362,bprice31@schoolname.example,Section B,83.13,88.05
Synthetic Student 363,SYN-EXP-000363,SYN-SIS-000363,synthetic363,cstone31@schoolname.example,Section C,10.38,23.97
Synthetic Student 364,SYN-EXP-000364,SYN-SIS-000364,synthetic364,dmiller31@schoolname.example,Section D,22.37,26.26
Synthetic Student 365,SYN-EXP-000365,SYN-SIS-000365,synthetic365,erivera31@schoolname.example,Section A,55.3,53.02
Synthetic Student 366,SYN-EXP-000366,SYN-SIS-000366,synthetic366,fnguyen31@schoolname.example,Section B,22.22,31.57
Synthetic Student 367,SYN-EXP-000367,SYN-SIS-000367,synthetic367,gpatel31@schoolname.example,Section C,14.82,23.78
Synthetic Student 368,SYN-EXP-000368,SYN-SIS-000368,synthetic368,hbrooks31@schoolname.example,Section D,32.06,43.32
Synthetic Student 369,SYN-EXP-000369,SYN-SIS-000369,synthetic369,ichen31@schoolname.example,Section A,44.27,48.06
Synthetic Student 370,SYN-EXP-000370,SYN-SIS-000370,synthetic370,jdavis31@schoolname.example,Section B,0,32.03
Synthetic Student 371,SYN-EXP-000371,SYN-SIS-000371,synthetic371,kevans31@schoolname.example,Section C,50.97,56.27
Synthetic Student 372,SYN-EXP-000372,SYN-SIS-000372,synthetic372,lflores31@schoolname.example,Section D,41.38,53.47
Synthetic Student 373,SYN-EXP-000373,SYN-SIS-000373,synthetic373,mgarcia31@schoolname.example,Section A,42.63,57.69
Synthetic Student 374,SYN-EXP-000374,SYN-SIS-000374,synthetic374,nhayes31@schoolname.example,Section B,12.62,18.5
Synthetic Student 375,SYN-EXP-000375,SYN-SIS-000375,synthetic375,pibrahim31@schoolname.example,Section C,0,0
Synthetic Student 376,SYN-EXP-000376,SYN-SIS-000376,synthetic376,qjohnson31@schoolname.example,Section D,56.66,51.6
Synthetic Student 377,SYN-EXP-000377,SYN-SIS-000377,synthetic377,rkim31@schoolname.example,Section A,11.38,21.17
Synthetic Student 378,SYN-EXP-000378,SYN-SIS-000378,synthetic378,slewis31@schoolname.example,Section B,62.07,78.15
Synthetic Student 379,SYN-EXP-000379,SYN-SIS-000379,synthetic379,tmartinez31@schoolname.example,Section C,39.43,52.06
Synthetic Student 380,SYN-EXP-000380,SYN-SIS-000380,synthetic380,vnelson31@schoolname.example,Section D,21.76,24.45
Synthetic Student 381,SYN-EXP-000381,SYN-SIS-000381,synthetic381,aprice31@schoolname.example,Section A,34.57,44.88
Synthetic Student 382,SYN-EXP-000382,SYN-SIS-000382,synthetic382,bstone31@schoolname.example,Section B,35.37,41.58
Synthetic Student 383,SYN-EXP-000383,SYN-SIS-000383,synthetic383,cmiller31@schoolname.example,Section C,27.57,38.49
Synthetic Student 384,SYN-EXP-000384,SYN-SIS-000384,synthetic384,drivera31@schoolname.example,Section D,67.64,74.23
Synthetic Student 385,SYN-EXP-000385,SYN-SIS-000385,synthetic385,enguyen31@schoolname.example,Section A,50.41,60.7
Synthetic Student 386,SYN-EXP-000386,SYN-SIS-000386,synthetic386,fpatel31@schoolname.example,Section B,30.28,39.41
Synthetic Student 387,SYN-EXP-000387,SYN-SIS-000387,synthetic387,gbrooks31@schoolname.example,Section C,35.64,42.27
Synthetic Student 388,SYN-EXP-000388,SYN-SIS-000388,synthetic388,hchen31@schoolname.example,Section D,24.39,44.32
Synthetic Student 389,SYN-EXP-000389,SYN-SIS-000389,synthetic389,idavis31@schoolname.example,Section A,32.65,45.98
Synthetic Student 390,SYN-EXP-000390,SYN-SIS-000390,synthetic390,jevans31@schoolname.example,Section B,82.65,87.91
Synthetic Student 391,SYN-EXP-000391,SYN-SIS-000391,synthetic391,kflores31@schoolname.example,Section C,39.67,51.05
Synthetic Student 392,SYN-EXP-000392,SYN-SIS-000392,synthetic392,lgarcia31@schoolname.example,Section D,21.48,31.11
Synthetic Student 393,SYN-EXP-000393,SYN-SIS-000393,synthetic393,mhayes31@schoolname.example,Section A,16.71,23.8
Synthetic Student 394,SYN-EXP-000394,SYN-SIS-000394,synthetic394,nibrahim31@schoolname.example,Section B,18.01,36.68
Synthetic Student 395,SYN-EXP-000395,SYN-SIS-000395,synthetic395,pjohnson31@schoolname.example,Section C,33.59,39.44
Synthetic Student 396,SYN-EXP-000396,SYN-SIS-000396,synthetic396,qkim31@schoolname.example,Section D,0,75.21
Synthetic Student 397,SYN-EXP-000397,SYN-SIS-000397,synthetic397,rlewis31@schoolname.example,Section A,22.81,24.53
Synthetic Student 398,SYN-EXP-000398,SYN-SIS-000398,synthetic398,smartinez31@schoolname.example,Section B,42.49,44.46
Synthetic Student 399,SYN-EXP-000399,SYN-SIS-000399,synthetic399,tnelson31@schoolname.example,Section C,73.12,0
Synthetic Student 400,SYN-EXP-000400,SYN-SIS-000400,synthetic400,vortiz31@schoolname.example,Section D,18.38,31.05
Synthetic Student 401,SYN-EXP-000401,SYN-SIS-000401,synthetic401,astone31@schoolname.example,Section A,44.49,51.69
Synthetic Student 402,SYN-EXP-000402,SYN-SIS-000402,synthetic402,bmiller31@schoolname.example,Section B,61.01,0
Synthetic Student 403,SYN-EXP-000403,SYN-SIS-000403,synthetic403,crivera31@schoolname.example,Section C,69.48,74.11
Synthetic Student 404,SYN-EXP-000404,SYN-SIS-000404,synthetic404,dnguyen31@schoolname.example,Section D,72.23,68.88
Synthetic Student 405,SYN-EXP-000405,SYN-SIS-000405,synthetic405,epatel31@schoolname.example,Section A,15.58,0
Synthetic Student 406,SYN-EXP-000406,SYN-SIS-000406,synthetic406,fbrooks31@schoolname.example,Section B,77.68,0
Synthetic Student 407,SYN-EXP-000407,SYN-SIS-000407,synthetic407,gchen31@schoolname.example,Section C,36.81,42.65
Synthetic Student 408,SYN-EXP-000408,SYN-SIS-000408,synthetic408,hdavis31@schoolname.example,Section D,38.84,40.54
Synthetic Student 409,SYN-EXP-000409,SYN-SIS-000409,synthetic409,ievans31@schoolname.example,Section A,50.57,56.5
