Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 11,Assignment 12
Synthetic Student 569,SYN-EXP-000569,SYN-SIS-000569,synthetic569,imartinez33@schoolname.example,Section A,0,58.46
Synthetic Student 570,SYN-EXP-000570,SYN-SIS-000570,synthetic570,jnelson33@schoolname.example,Section B,59.15,0
Synthetic Student 571,SYN-EXP-000571,SYN-SIS-000571,synthetic571,kortiz33@schoolname.example,Section C,26.68,33.49
Synthetic Student 572,SYN-EXP-000572,SYN-SIS-000572,synthetic572,lprice33@schoolname.example,Section D,71.34,78.35
Synthetic Student 573,SYN-EXP-000573,SYN-SIS-000573,synthetic573,mstone33@schoolname.example,Section A,37.93,49.64
Synthetic Student 574,SYN-EXP-000574,SYN-SIS-000574,synthetic574,nmiller33@schoolname.example,Section B,28.59,37.94
Synthetic Student 575,SYN-EXP-000575,SYN-SIS-000575,synthetic575,privera34@schoolname.example,Section C,11.14,20.09
Synthetic Student 576,SYN-EXP-000576,SYN-SIS-000576,synthetic576,qnguyen34@schoolname.example,Section D,58.2,0
Synthetic Student 577,SYN-EXP-000577,SYN-SIS-000577,synthetic577,rpatel34@schoolname.example,Section A,35.87,40.81
Synthetic Student 578,SYN-EXP-000578,SYN-SIS-000578,synthetic578,sbrooks34@schoolname.example,Section B,43.27,43.09
Synthetic Student 579,SYN-EXP-000579,SYN-SIS-000579,synthetic579,tchen34@schoolname.example,Section C,36.83,46.56
Synthetic Student 580,SYN-EXP-000580,SYN-SIS-000580,synthetic580,vdavis34@schoolname.example,Section D,37,41.79
Synthetic Student 581,SYN-EXP-000581,SYN-SIS-000581,synthetic581,aflores34@schoolname.example,Section A,67.65,72.19
Synthetic Student 582,SYN-EXP-000582,SYN-SIS-000582,synthetic582,bgarcia34@schoolname.example,Section B,0,44.49
Synthetic Student 583,SYN-EXP-000583,SYN-SIS-000583,synthetic583,chayes34@schoolname.example,Section C,41.2,54.55
Synthetic Student 584,SYN-EXP-000584,SYN-SIS-000584,synthetic584,dibrahim34@schoolname.example,Section D,48.91,54.57
Synthetic Student 585,SYN-EXP-000585,SYN-SIS-000585,synthetic585,ejohnson34@schoolname.example,Section A,55.43,64.55
Synthetic Student 586,SYN-EXP-000586,SYN-SIS-000586,synthetic586,fkim34@schoolname.example,Section B,29.23,34.36
Synthetic Student 587,SYN-EXP-000587,SYN-SIS-000587,synthetic587,glewis34@schoolname.example,Section C,42.96,45.83
Synthetic Student 588,SYN-EXP-000588,SYN-SIS-000588,synthetic588,hmartinez34@schoolname.example,Section D,46.59,0
Synthetic Student 589,SYN-EXP-000589,SYN-SIS-000589,synthetic589,inelson34@schoolname.example,Section A,65.77,67.9
Synthetic Student 590,SYN-EXP-000590,SYN-SIS-000590,synthetic590,jortiz34@schoolname.example,Section B,81.62,92.97
Synthetic Student 591,SYN-EXP-000591,SYN-SIS-000591,synthetic591,kprice34@schoolname.example,Section C,61.59,60.84
Synthetic Student 592,SYN-EXP-000592,SYN-SIS-000592,synthetic592,lstone34@schoolname.example,Section D,0,19.69
Synthetic Student 593,SYN-EXP-000593,SYN-SIS-000593,synthetic593,mmiller34@schoolname.example,Section A,37.21,48.21
Synthetic Student 594,SYN-EXP-000594,SYN-SIS-000594,synthetic594,nrivera34@schoolname.example,Section B,85,86.03
Synthetic Student 595,SYN-EXP-000595,SYN-SIS-000595,synthetic595,pnguyen34@schoolname.example,Section C,21.03,0
Synthetic Student 596,SYN-EXP-000596,SYN-SIS-000596,synthetic596,qpatel34@schoolname.example,Section D,15.76,25.65
Synthetic Student 597,SYN-EXP-000597,SYN-SIS-000597,synthetic597,rbrooks34@schoolname.example,Section A,0,32.91
Synthetic Student 598,SYN-EXP-000598,SYN-SIS-000598,synthetic598,schen34@schoolname.example,Section B,33.62,41.53
Synthetic Student 599,SYN-EXP-000599,SYN-SIS-000599,synthetic599,tdavis34@schoolname.example,Section C,41.06,50.79
Synthetic Student 600,SYN-EXP-000600,SYN-SIS-000600,synthetic600,vevans34@schoolname.example,Section D,31.46,40.95
Synthetic Student 601,SYN-EXP-000601,SYN-SIS-000601,synthetic601,agarcia34@schoolname.example,Section A,68.32,77.31
Synthetic Student 602,SYN-EXP-000602,SYN-SIS-000602,synthetic602,bhayes34@schoolname.example,Section B,33.9,46.98
Synthetic Student 603,SYN-EXP-000603,SYN-SIS-000603,synthetic603,cibrahim34@schoolname.example,Section C,65.26,67.53
Synthetic Student 604,SYN-EXP-000604,SYN-SIS-000604,synthetic604,djohnson34@schoolname.example,Section D,0,90.44
Synthetic Student 605,SYN-EXP-000605,SYN-SIS-000605,synthetic605,ekim34@schoolname.example,Section A,77.85,0
Synthetic Student 606,SYN-EXP-000606,SYN-SIS-000606,synthetic606,flewis34@schoolname.example,Section B,0,32.68
Synthetic Student 607,SYN-EXP-000607,SYN-SIS-000607,synthetic607,gmartinez34@schoolname.example,Section C,64.24,61.26
Synthetic Student 608,SYN-EXP-000608,SYN-SIS-000608,synthetic608,hnelson34@schoolname.example,Section D,37.89,47.55
Synthetic Student 609,SYN-EXP-000609,SYN-SIS-000609,synthetic609,iortiz34@schoolname.example,Section A,89.91,84.75
Synthetic Student 610,SYN-EXP-000610,SYN-SIS-000610,synthetic610,jprice34@schoolname.example,Section B,9.02,21.34
Synthetic Student 611,SYN-EXP-000611,SYN-SIS-000611,synthetic611,kstone34@schoolname.example,Section C,20.9,25.1
Synthetic Student 612,SYN-EXP-000612,SYN-SIS-000612,synthetic612,lmiller34@schoolname.example,Section D,18.66,30.23
Synthetic Student 613,SYN-EXP-000613,SYN-SIS-000613,synthetic613,mrivera34@schoolname.example,Section A,31.95,38.85
Synthetic Student 614,SYN-EXP-000614,SYN-SIS-000614,synthetic614,nnguyen34@schoolname.example,Section B,12.59,23.64
Synthetic Student 615,SYN-EXP-000615,SYN-SIS-000615,synthetic615,ppatel34@schoolname.example,Section C,87.4,88.92
Synthetic Student 616,SYN-EXP-000616,SYN-SIS-000616,synthetic616,qbrooks34@schoolname.example,Section D,59.32,66.06
Synthetic Student 617,SYN-EXP-000617,SYN-SIS-000617,synthetic617,rchen34@schoolname.example,Section A,45.67,45.31
Synthetic Student 618,SYN-EXP-000618,SYN-SIS-000618,synthetic618,sdavis34@schoolname.example,Section B,40.43,37.22
Synthetic Student 619,SYN-EXP-000619,SYN-SIS-000619,synthetic619,tevans34@schoolname.example,Section C,70.42,79.3
Synthetic Student 620,SYN-EXP-000620,SYN-SIS-000620,synthetic620,vflores34@schoolname.example,Section D,3.88,17.89
Synthetic Student 621,SYN-EXP-000621,SYN-SIS-000621,synthetic621,ahayes34@schoolname.example,Section A,29,32.08
Synthetic Student 622,SYN-EXP-000622,SYN-SIS-000622,synthetic622,bibrahim34@schoolname.example,Section B,56.06,57.83
Synthetic Student 623,SYN-EXP-000623,SYN-SIS-000623,synthetic623,cjohnson34@schoolname.example,Section C,0,43.48
Synthetic Student 624,SYN-EXP-000624,SYN-SIS-000624,synthetic624,dkim34@schoolname.example,Section D,0,51.68
Synthetic Student 625,SYN-EXP-000625,SYN-SIS-000625,synthetic625,elewis34@schoolname.example,Section A,27.06,21.76
Synthetic Student 626,SYN-EXP-000626,SYN-SIS-000626,synthetic626,fmartinez34@schoolname.example,Section B,39.03,47.89
Synthetic Student 627,SYN-EXP-000627,SYN-SIS-000627,synthetic627,gnelson34@schoolname.example,Section C,53.42,52.19
Synthetic Student 628,SYN-EXP-000628,SYN-SIS-000628,synthetic628,hortiz34@schoolname.example,Section D,89,0
Synthetic Student 629,SYN-EXP-000629,SYN-SIS-000629,synthetic629,iprice34@schoolname.example,Section A,71.95,0
Synthetic Student 630,SYN-EXP-000630,SYN-SIS-000630,synthetic630,jstone34@schoolname.example,Section B,35.01,48.4
Synthetic Student 631,SYN-EXP-000631,SYN-SIS-000631,synthetic631,kmiller34@schoolname.example,Section C,13.45,26.89
Synthetic Student 632,SYN-EXP-000632,SYN-SIS-000632,synthetic632,lrivera34@schoolname.example,Section D,77,74.77
Synthetic Student 633,SYN-EXP-000633,SYN-SIS-000633,synthetic633,mnguyen34@schoolname.example,Section A,51.83,65.49
