Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 03,Assignment 04
Synthetic Student 280,SYN-EXP-000280,SYN-SIS-000280,synthetic280,vibrahim29@schoolname.example,Section D,0,33.76
Synthetic Student 281,SYN-EXP-000281,SYN-SIS-000281,synthetic281,akim29@schoolname.example,Section A,0,44.52
Synthetic Student 282,SYN-EXP-000282,SYN-SIS-000282,synthetic282,blewis27@schoolname.example,Section B,66.97,80.05
Synthetic Student 283,SYN-EXP-000283,SYN-SIS-000283,synthetic283,cmartinez29@schoolname.example,Section C,25.66,28.6
Synthetic Student 285,SYN-EXP-000285,SYN-SIS-000285,synthetic285,eortiz27@schoolname.example,Section A,94.05,85.65
Synthetic Student 286,SYN-EXP-000286,SYN-SIS-000286,synthetic286,fprice27@schoolname.example,Section B,0,45.99
Synthetic Student 288,SYN-EXP-000288,SYN-SIS-000288,synthetic288,hmiller30@schoolname.example,Section D,31.71,39.15
Synthetic Student 289,SYN-EXP-000289,SYN-SIS-000289,synthetic289,irivera30@schoolname.example,Section A,28.33,0
Synthetic Student 290,SYN-EXP-000290,SYN-SIS-000290,synthetic290,jnguyen30@schoolname.example,Section B,4.91,13.74
Synthetic Student 291,SYN-EXP-000291,SYN-SIS-000291,synthetic291,kpatel30@schoolname.example,Section C,87.87,94.8
Synthetic Student 292,SYN-EXP-000292,SYN-SIS-000292,synthetic292,lbrooks30@schoolname.example,Section D,66.6,70.09
Synthetic Student 293,SYN-EXP-000293,SYN-SIS-000293,synthetic293,mchen30@schoolname.example,Section A,43.14,56.32
Synthetic Student 294,SYN-EXP-000294,SYN-SIS-000294,synthetic294,ndavis30@schoolname.example,Section B,24.58,39.89
Synthetic Student 295,SYN-EXP-000295,SYN-SIS-000295,synthetic295,pevans30@schoolname.example,Section C,76.38,65.27
Synthetic Student 296,SYN-EXP-000296,SYN-SIS-000296,synthetic296,qflores30@schoolname.example,Section D,0,0
Synthetic Student 297,SYN-EXP-000297,SYN-SIS-000297,synthetic297,rgarcia30@schoolname.example,Section A,58.77,52.42
Synthetic Student 298,SYN-EXP-000298,SYN-SIS-000298,synthetic298,shayes30@schoolname.example,Section B,37.98,45.21
Synthetic Student 299,SYN-EXP-000299,SYN-SIS-000299,synthetic299,tibrahim30@schoolname.example,Section C,22.56,24.43
Synthetic Student 300,SYN-EXP-000300,SYN-SIS-000300,synthetic300,vjohnson30@schoolname.example,Section D,24.97,25
Synthetic Student 301,SYN-EXP-000301,SYN-SIS-000301,synthetic301,alewis30@schoolname.example,Section A,58.44,64.83
Synthetic Student 302,SYN-EXP-000302,SYN-SIS-000302,synthetic302,bmartinez30@schoolname.example,Section B,52.08,51.43
Synthetic Student 303,SYN-EXP-000303,SYN-SIS-000303,synthetic303,cnelson30@schoolname.example,Section C,35.44,46.31
Synthetic Student 304,SYN-EXP-000304,SYN-SIS-000304,synthetic304,dortiz30@schoolname.example,Section D,47.2,46.82
Synthetic Student 305,SYN-EXP-000305,SYN-SIS-000305,synthetic305,eprice30@schoolname.example,Section A,43.17,49.84
Synthetic Student 306,SYN-EXP-000306,SYN-SIS-000306,synthetic306,fstone30@schoolname.example,Section B,44.75,54.94
Synthetic Student 307,SYN-EXP-000307,SYN-SIS-000307,synthetic307,gmiller30@schoolname.example,Section C,34.51,42.39
Synthetic Student 308,SYN-EXP-000308,SYN-SIS-000308,synthetic308,hrivera30@schoolname.example,Section D,21.63,0
Synthetic Student 309,SYN-EXP-000309,SYN-SIS-000309,synthetic309,inguyen30@schoolname.example,Section A,38.07,52.9
Synthetic Student 310,SYN-EXP-000310,SYN-SIS-000310,synthetic310,jpatel30@schoolname.example,Section B,35.05,43.41
Synthetic Student 311,SYN-EXP-000311,SYN-SIS-000311,synthetic311,kbrooks30@schoolname.example,Section C,51.96,65.72
Synthetic Student 312,SYN-EXP-000312,SYN-SIS-000312,synthetic312,lchen30@schoolname.example,Section D,0,73.29
Synthetic Student 313,SYN-EXP-000313,SYN-SIS-000313,synthetic313,mdavis30@schoolname.example,Section A,3.75,15.28
Synthetic Student 314,SYN-EXP-000314,SYN-SIS-000314,synthetic314,nevans30@schoolname.example,Section B,83.43,0
Synthetic Student 315,SYN-EXP-000315,SYN-SIS-000315,synthetic315,pflores30@schoolname.example,Section C,38.67,51.93
Synthetic Student 316,SYN-EXP-000316,SYN-SIS-000316,synthetic316,qgarcia30@schoolname.example,Section D,55.76,60.48
Synthetic Student 317,SYN-EXP-000317,SYN-SIS-000317,synthetic317,rhayes30@schoolname.example,Section A,53.41,59.55
Synthetic Student 318,SYN-EXP-000318,SYN-SIS-000318,synthetic318,sibrahim30@schoolname.example,Section B,47.32,63
Synthetic Student 319,SYN-EXP-000319,SYN-SIS-000319,synthetic319,tjohnson30@schoolname.example,Section C,32.84,37.44
Synthetic Student 320,SYN-EXP-000320,SYN-SIS-000320,synthetic320,vkim30@schoolname.example,Section D,27.85,29.12
Synthetic Student 321,SYN-EXP-000321,SYN-SIS-000321,synthetic321,amartinez30@schoolname.example,Section A,34.65,35.58
Synthetic Student 322,SYN-EXP-000322,SYN-SIS-000322,synthetic322,bnelson30@schoolname.example,Section B,30.74,41.48
Synthetic Student 323,SYN-EXP-000323,SYN-SIS-000323,synthetic323,cortiz30@schoolname.example,Section C,0,32.02
Synthetic Student 324,SYN-EXP-000324,SYN-SIS-000324,synthetic324,dprice30@schoolname.example,Section D,24.67,34.67
Synthetic Student 325,SYN-EXP-000325,SYN-SIS-000325,synthetic325,estone30@schoolname.example,Section A,34.1,42.12
Synthetic Student 326,SYN-EXP-000326,SYN-SIS-000326,synthetic326,fmiller30@schoolname.example,Section B,61.88,67.23
Synthetic Student 327,SYN-EXP-000327,SYN-SIS-000327,synthetic327,grivera30@schoolname.example,Section C,40.29,46.96
Synthetic Student 328,SYN-EXP-000328,SYN-SIS-000328,synthetic328,hnguyen30@schoolname.example,Section D,67.97,0
Synthetic Student 329,SYN-EXP-000329,SYN-SIS-000329,synthetic329,ipatel30@schoolname.example,Section A,41.86,43.4
Synthetic Student 330,SYN-EXP-000330,SYN-SIS-000330,synthetic330,jbrooks30@schoolname.example,Section B,38.69,44.4
Synthetic Student 331,SYN-EXP-000331,SYN-SIS-000331,synthetic331,kchen30@schoolname.example,Section C,39.48,42.35
Synthetic Student 332,SYN-EXP-000332,SYN-SIS-000332,synthetic332,ldavis30@schoolname.example,Section D,46.14,46.82
Synthetic Student 333,SYN-EXP-000333,SYN-SIS-000333,synthetic333,mevans30@schoolname.example,Section A,0,41.34
Synthetic Student 334,SYN-EXP-000334,SYN-SIS-000334,synthetic334,nflores30@schoolname.example,Section B,38.73,0
Synthetic Student 335,SYN-EXP-000335,SYN-SIS-000335,synthetic335,pgarcia30@schoolname.example,Section C,23.39,26.15
Synthetic Student 336,SYN-EXP-000336,SYN-SIS-000336,synthetic336,qhayes30@schoolname.example,Section D,53.32,63.3
Synthetic Student 337,SYN-EXP-000337,SYN-SIS-000337,synthetic337,ribrahim30@schoolname.example,Section A,30.24,43.18
Synthetic Student 338,SYN-EXP-000338,SYN-SIS-000338,synthetic338,sjohnson30@schoolname.example,Section B,61.4,54.22
Synthetic Student 339,SYN-EXP-000339,SYN-SIS-000339,synthetic339,tkim30@schoolname.example,Section C,17.97,23.2
Synthetic Student 340,SYN-EXP-000340,SYN-SIS-000340,synthetic340,vlewis30@schoolname.example,Section D,69.62,70.2
Synthetic Student 341,SYN-EXP-000341,SYN-SIS-000341,synthetic341,anelson30@schoolname.example,Section A,38.28,43.59
Synthetic Student 342,SYN-EXP-000342,SYN-SIS-000342,synthetic342,bortiz30@schoolname.example,Section B,50.97,58.51
Synthetic Student 343,SYN-EXP-000343,SYN-SIS-000343,synthetic343,cprice30@schoolname.example,Section C,0,63.66
Synthetic Student 344,SYN-EXP-000344,SYN-SIS-000344,synthetic344,dstone30@schoolname.example,Section D,14.41,25.96
Synthetic Student 345,SYN-EXP-000345,SYN-SIS-000345,synthetic345,emiller30@schoolname.example,Section A,12.63,22.75
Synthetic Student 346,SYN-EXP-000346,SYN-SIS-000346,synthetic346,frivera30@schoolname.example,Section B,6.28,22.21
