Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 07,Assignment 08
Synthetic Student 421,SYN-EXP-000421,SYN-SIS-000421,synthetic421,amiller32@schoolname.example,Section A,34.05,42.98
Synthetic Student 422,SYN-EXP-000422,SYN-SIS-000422,synthetic422,brivera32@schoolname.example,Section B,56.36,0
Synthetic Student 423,SYN-EXP-000423,SYN-SIS-000423,synthetic423,cnguyen32@schoolname.example,Section C,80.57,84.35
Synthetic Student 424,SYN-EXP-000424,SYN-SIS-000424,synthetic424,dpatel32@schoolname.example,Section D,62.44,71.44
Synthetic Student 425,SYN-EXP-000425,SYN-SIS-000425,synthetic425,ebrooks32@schoolname.example,Section A,0,35.94
Synthetic Student 426,SYN-EXP-000426,SYN-SIS-000426,synthetic426,fchen32@schoolname.example,Section B,24.36,32.74
Synthetic Student 427,SYN-EXP-000427,SYN-SIS-000427,synthetic427,gdavis32@schoolname.example,Section C,66.77,72.62
Synthetic Student 428,SYN-EXP-000428,SYN-SIS-000428,synthetic428,hevans32@schoolname.example,Section D,47.47,55.59
Synthetic Student 429,SYN-EXP-000429,SYN-SIS-000429,synthetic429,iflores32@schoolname.example,Section A,13.08,27.43
Synthetic Student 430,SYN-EXP-000430,SYN-SIS-000430,synthetic430,jgarcia32@schoolname.example,Section B,62.96,68.87
Synthetic Student 431,SYN-EXP-000431,SYN-SIS-000431,synthetic431,khayes32@schoolname.example,Section C,37.1,42.63
Synthetic Student 432,SYN-EXP-000432,SYN-SIS-000432,synthetic432,librahim32@schoolname.example,Section D,52.99,57.53
Synthetic Student 433,SYN-EXP-000433,SYN-SIS-000433,synthetic433,mjohnson32@schoolname.example,Section A,59.64,0
Synthetic Student 434,SYN-EXP-000434,SYN-SIS-000434,synthetic434,nkim32@schoolname.example,Section B,32.75,39.36
Synthetic Student 435,SYN-EXP-000435,SYN-SIS-000435,synthetic435,plewis32@schoolname.example,Section C,43.25,55.1
Synthetic Student 436,SYN-EXP-000436,SYN-SIS-000436,synthetic436,qmartinez32@schoolname.example,Section D,16.8,27.83
Synthetic Student 437,SYN-EXP-000437,SYN-SIS-000437,synthetic437,rnelson32@schoolname.example,Section A,28.65,39.29
Synthetic Student 438,SYN-EXP-000438,SYN-SIS-000438,synthetic438,sortiz32@schoolname.example,Section B,31.57,36.73
Synthetic Student 439,SYN-EXP-000439,SYN-SIS-000439,synthetic439,tprice32@schoolname.example,Section C,38.32,42.35
Synthetic Student 440,SYN-EXP-000440,SYN-SIS-000440,synthetic440,vstone32@schoolname.example,Section D,76.2,79.47
Synthetic Student 441,SYN-EXP-000441,SYN-SIS-000441,synthetic441,arivera32@schoolname.example,Section A,0,35.08
Synthetic Student 442,SYN-EXP-000442,SYN-SIS-000442,synthetic442,bnguyen32@schoolname.example,Section B,12.84,14.44
Synthetic Student 443,SYN-EXP-000443,SYN-SIS-000443,synthetic443,cpatel32@schoolname.example,Section C,43.49,49.94
Synthetic Student 444,SYN-EXP-000444,SYN-SIS-000444,synthetic444,dbrooks32@schoolname.example,Section D,69.08,73.76
Synthetic Student 445,SYN-EXP-000445,SYN-SIS-000445,synthetic445,echen32@schoolname.example,Section A,37.84,42.39
Synthetic Student 446,SYN-EXP-000446,SYN-SIS-000446,synthetic446,fdavis32@schoolname.example,Section B,27.9,35.11
Synthetic Student 447,SYN-EXP-000447,SYN-SIS-000447,synthetic447,gevans32@schoolname.example,Section C,17.02,0
Synthetic Student 448,SYN-EXP-000448,SYN-SIS-000448,synthetic448,hflores32@schoolname.example,Section D,0,58.25
Synthetic Student 449,SYN-EXP-000449,SYN-SIS-000449,synthetic449,igarcia32@schoolname.example,Section A,46.72,0
Synthetic Student 450,SYN-EXP-000450,SYN-SIS-000450,synthetic450,jhayes32@schoolname.example,Section B,43.31,54.58
Synthetic Student 451,SYN-EXP-000451,SYN-SIS-000451,synthetic451,kibrahim32@schoolname.example,Section C,48.55,54.52
Synthetic Student 452,SYN-EXP-000452,SYN-SIS-000452,synthetic452,ljohnson32@schoolname.example,Section D,44.68,46.79
Synthetic Student 453,SYN-EXP-000453,SYN-SIS-000453,synthetic453,mkim32@schoolname.example,Section A,26.62,25.96
Synthetic Student 454,SYN-EXP-000454,SYN-SIS-000454,synthetic454,nlewis32@schoolname.example,Section B,39.13,44.51
Synthetic Student 455,SYN-EXP-000455,SYN-SIS-000455,synthetic455,pmartinez32@schoolname.example,Section C,56.56,59.27
Synthetic Student 456,SYN-EXP-000456,SYN-SIS-000456,synthetic456,qnelson32@schoolname.example,Section D,43.68,49.32
Synthetic Student 457,SYN-EXP-000457,SYN-SIS-000457,synthetic457,rortiz32@schoolname.example,Section A,47.13,54.28
Synthetic Student 458,SYN-EXP-000458,SYN-SIS-000458,synthetic458,sprice32@schoolname.example,Section B,22.97,27.07
Synthetic Student 459,SYN-EXP-000459,SYN-SIS-000459,synthetic459,tstone32@schoolname.example,Section C,35.83,34.71
Synthetic Student 460,SYN-EXP-000460,SYN-SIS-000460,synthetic460,vmiller32@schoolname.example,Section D,26.83,35.51
Synthetic Student 461,SYN-EXP-000461,SYN-SIS-000461,synthetic461,anguyen32@schoolname.example,Section A,41.08,56.78
Synthetic Student 462,SYN-EXP-000462,SYN-SIS-000462,synthetic462,bpatel32@schoolname.example,Section B,53.49,59.75
Synthetic Student 463,SYN-EXP-000463,SYN-SIS-000463,synthetic463,cbrooks32@schoolname.example,Section C,47.29,52.98
Synthetic Student 464,SYN-EXP-000464,SYN-SIS-000464,synthetic464,dchen32@schoolname.example,Section D,41.06,54.16
Synthetic Student 465,SYN-EXP-000465,SYN-SIS-000465,synthetic465,edavis32@schoolname.example,Section A,19.17,24.01
Synthetic Student 466,SYN-EXP-000466,SYN-SIS-000466,synthetic466,fevans32@schoolname.example,Section B,82.25,75.34
Synthetic Student 467,SYN-EXP-000467,SYN-SIS-000467,synthetic467,gflores32@schoolname.example,Section C,16.64,20.09
Synthetic Student 468,SYN-EXP-000468,SYN-SIS-000468,synthetic468,hgarcia32@schoolname.example,Section D,36.28,48.78
Synthetic Student 469,SYN-EXP-000469,SYN-SIS-000469,synthetic469,ihayes32@schoolname.example,Section A,50.05,58.38
Synthetic Student 470,SYN-EXP-000470,SYN-SIS-000470,synthetic470,jibrahim32@schoolname.example,Section B,67.46,71.44
Synthetic Student 471,SYN-EXP-000471,SYN-SIS-000471,synthetic471,kjohnson32@schoolname.example,Section C,29.28,39.32
Synthetic Student 472,SYN-EXP-000472,SYN-SIS-000472,synthetic472,lkim32@schoolname.example,Section D,56.65,63.87
Synthetic Student 473,SYN-EXP-000473,SYN-SIS-000473,synthetic473,mlewis32@schoolname.example,Section A,45.43,57.61
Synthetic Student 474,SYN-EXP-000474,SYN-SIS-000474,synthetic474,nmartinez32@schoolname.example,Section B,30.08,29.78
Synthetic Student 475,SYN-EXP-000475,SYN-SIS-000475,synthetic475,pnelson32@schoolname.example,Section C,61.35,69.39
Synthetic Student 476,SYN-EXP-000476,SYN-SIS-000476,synthetic476,qortiz32@schoolname.example,Section D,43.56,47.46
Synthetic Student 477,SYN-EXP-000477,SYN-SIS-000477,synthetic477,rprice32@schoolname.example,Section A,44.25,58.31
Synthetic Student 478,SYN-EXP-000478,SYN-SIS-000478,synthetic478,sstone32@schoolname.example,Section B,30.07,34.79
Synthetic Student 479,SYN-EXP-000479,SYN-SIS-000479,synthetic479,tmiller32@schoolname.example,Section C,42.91,49.72
Synthetic Student 480,SYN-EXP-000480,SYN-SIS-000480,synthetic480,vrivera32@schoolname.example,Section D,21.95,0
Synthetic Student 481,SYN-EXP-000481,SYN-SIS-000481,synthetic481,apatel32@schoolname.example,Section A,26.51,0
Synthetic Student 482,SYN-EXP-000482,SYN-SIS-000482,synthetic482,bbrooks32@schoolname.example,Section B,62.36,66.85
Synthetic Student 483,SYN-EXP-000483,SYN-SIS-000483,synthetic483,cchen32@schoolname.example,Section C,30.15,36.77
Synthetic Student 484,SYN-EXP-000484,SYN-SIS-000484,synthetic484,ddavis32@schoolname.example,Section D,9.52,24.31
Synthetic Student 485,SYN-EXP-000485,SYN-SIS-000485,synthetic485,eevans32@schoolname.example,Section A,25.69,32.95
